21208	lineMin
21209	lineMin
21210	lineMin
21211	none
21212	lineMin
21213	lineMin
21214	lineMin
21215	lineMin
21216	lineMin
21217	lineMin
21218	lineMin
21219	lineMin
21220	lineMin
21221	lineMin
21222	none
21223	lineMin
21224	lineMin
21225	lineMin
21226	lineMin
21227	lineMin
21228	lineMin
21229	lineMin
21230	lineMin
21231	lineMin
21232	lineMin
21233	lineMin
21234	lineMin
21235	lineMin
21236	lineMin
21237	lineMin
21238	lineMin
21239	lineMin
21240	lineMin
21241	lineMin
21242	lineMin
21243	lineMin
21244	lineMin
21245	none
21246	lineMin
21247	lineMin
21248	lineMin
21249	lineMin
21250	lineMin
21251	lineMin
21252	lineMin
21253	lineMin
21254	lineMin
21255	lineMin
21256	none
21257	lineMin
21258	lineMin
21259	lineMin
21260	lineMin
21261	lineMin
21262	lineMin
21263	lineMin
21264	lineMin
21265	lineMin
21266	lineMin
21267	lineMin
